,lat1,lon1,lat2,lon2
1260,34.01906288947369,-118.28122634210526,34.01901267368421,-118.28121340526316
1261,34.01901267368421,-118.28121340526316,34.01896245789474,-118.28120046842105
1262,34.01896245789474,-118.28120046842105,34.018912242105266,-118.28118753157895
1263,34.018912242105266,-118.28118753157895,34.018862026315794,-118.28117459473684
1264,34.018862026315794,-118.28117459473684,34.018811810526316,-118.28116165789474
1265,34.018811810526316,-118.28116165789474,34.018761594736844,-118.28114872105263
1266,34.018761594736844,-118.28114872105263,34.01871137894737,-118.28113578421053
1267,34.01871137894737,-118.28113578421053,34.018661163157894,-118.28112284736842
1268,34.018661163157894,-118.28112284736842,34.01861094736842,-118.28110991052633
1269,34.01861094736842,-118.28110991052633,34.01856073157895,-118.28109697368421
1270,34.01856073157895,-118.28109697368421,34.01851051578947,-118.28108403684212
1271,34.01851051578947,-118.28108403684212,34.0184603,-118.2810711
1272,34.0184603,-118.2810711,34.0184606,-118.2810266
1273,34.0184606,-118.2810266,34.0184609,-118.2809821
1274,34.0184609,-118.2809821,34.018512165217395,-118.2809646173913
1275,34.018512165217395,-118.2809646173913,34.01856343043478,-118.28094713478261
1276,34.01856343043478,-118.28094713478261,34.018614695652175,-118.28092965217391
1277,34.018614695652175,-118.28092965217391,34.01866596086957,-118.28091216956523
1278,34.01866596086957,-118.28091216956523,34.018717226086956,-118.28089468695653
1279,34.018717226086956,-118.28089468695653,34.01876849130435,-118.28087720434783
1280,34.01876849130435,-118.28087720434783,34.018819756521744,-118.28085972173913
1281,34.018819756521744,-118.28085972173913,34.01887102173913,-118.28084223913044
1282,34.01887102173913,-118.28084223913044,34.018922286956524,-118.28082475652174
1283,34.018922286956524,-118.28082475652174,34.01897355217392,-118.28080727391304
1284,34.01897355217392,-118.28080727391304,34.019024817391305,-118.28078979130434
1285,34.019024817391305,-118.28078979130434,34.0190760826087,-118.28077230869566
1286,34.0190760826087,-118.28077230869566,34.019127347826085,-118.28075482608696
1287,34.019127347826085,-118.28075482608696,34.01917861304348,-118.28073734347826
1288,34.01917861304348,-118.28073734347826,34.01922987826087,-118.28071986086957
1289,34.01922987826087,-118.28071986086957,34.01928114347826,-118.28070237826087
1290,34.01928114347826,-118.28070237826087,34.019332408695654,-118.28068489565217
1291,34.019332408695654,-118.28068489565217,34.01938367391305,-118.28066741304347
1292,34.01938367391305,-118.28066741304347,34.019434939130434,-118.28064993043478
1293,34.019434939130434,-118.28064993043478,34.01948620434783,-118.2806324478261
1294,34.01948620434783,-118.2806324478261,34.01953746956522,-118.2806149652174
1295,34.01953746956522,-118.2806149652174,34.01958873478261,-118.2805974826087
1296,34.01958873478261,-118.2805974826087,34.01964,-118.28058
1297,34.01943,-118.28007,34.019385,-118.280098
1298,34.019385,-118.280098,34.01934,-118.280126
1299,34.01934,-118.280126,34.019295,-118.280154
1300,34.019295,-118.280154,34.01925,-118.280182
1301,34.01925,-118.280182,34.019205,-118.28021
1302,34.019205,-118.28021,34.01916,-118.280238
1303,34.01916,-118.280238,34.019115,-118.280266
1304,34.019115,-118.280266,34.01907,-118.280294
1305,34.01907,-118.280294,34.019025,-118.280322
1306,34.019025,-118.280322,34.01898,-118.28035
1307,34.01898,-118.28035,34.0190231,-118.28031788999999
1308,34.0190231,-118.28031788999999,34.0190662,-118.28028578
1309,34.0190662,-118.28028578,34.0191093,-118.28025367000001
1310,34.0191093,-118.28025367000001,34.019152399999996,-118.28022156
1311,34.019152399999996,-118.28022156,34.019195499999995,-118.28018945
1312,34.019195499999995,-118.28018945,34.0192386,-118.28015734
1313,34.0192386,-118.28015734,34.0192817,-118.28012523000001
1314,34.0192817,-118.28012523000001,34.0193248,-118.28009312
1315,34.0193248,-118.28009312,34.0193679,-118.28006101
1316,34.0193679,-118.28006101,34.019411,-118.2800289
1317,34.019411,-118.2800289,34.01936459090909,-118.28005940454545
1318,34.01936459090909,-118.28005940454545,34.01931818181818,-118.28008990909092
1319,34.01931818181818,-118.28008990909092,34.01927177272727,-118.28012041363637
1320,34.01927177272727,-118.28012041363637,34.01922536363636,-118.28015091818182
1321,34.01922536363636,-118.28015091818182,34.01917895454545,-118.28018142272728
1322,34.01917895454545,-118.28018142272728,34.019132545454546,-118.28021192727273
1323,34.019132545454546,-118.28021192727273,34.01908613636363,-118.28024243181818
1324,34.01908613636363,-118.28024243181818,34.01903972727273,-118.28027293636364
1325,34.01903972727273,-118.28027293636364,34.01899331818181,-118.2803034409091
1326,34.01899331818181,-118.2803034409091,34.01894690909091,-118.28033394545454
1327,34.01894690909091,-118.28033394545454,34.0189005,-118.28036445000001
1328,34.0189005,-118.28036445000001,34.01885409090909,-118.28039495454546
1329,34.01885409090909,-118.28039495454546,34.01880768181818,-118.2804254590909
1330,34.01880768181818,-118.2804254590909,34.01876127272727,-118.28045596363636
1331,34.01876127272727,-118.28045596363636,34.01871486363636,-118.28048646818182
1332,34.01871486363636,-118.28048646818182,34.01866845454545,-118.28051697272727
1333,34.01866845454545,-118.28051697272727,34.01862204545454,-118.28054747727272
1334,34.01862204545454,-118.28054747727272,34.018575636363636,-118.28057798181818
1335,34.018575636363636,-118.28057798181818,34.01852922727272,-118.28060848636363
1336,34.01852922727272,-118.28060848636363,34.018482818181816,-118.28063899090908
1337,34.018482818181816,-118.28063899090908,34.0184364090909,-118.28066949545455
1338,34.0184364090909,-118.28066949545455,34.01839,-118.2807
1339,34.01839,-118.2807,34.01836,-118.28072
1340,34.01836,-118.28072,34.01833,-118.28074
1341,34.01833,-118.28074,34.0183003,-118.28070855
1342,34.01949,-118.28003,34.01953714285714,-118.28
1343,34.01953714285714,-118.28,34.01958428571429,-118.27996999999999
1344,34.01958428571429,-118.27996999999999,34.01963142857143,-118.27994
1345,34.01963142857143,-118.27994,34.01967857142857,-118.27991
1346,34.01967857142857,-118.27991,34.01972571428571,-118.27988
1347,34.01972571428571,-118.27988,34.01977285714286,-118.27985
1348,34.01977285714286,-118.27985,34.01982,-118.27982
1349,34.01982,-118.27982,34.01985,-118.2798
1350,34.01985,-118.2798,34.019803225,-118.27982391249999
1351,34.019803225,-118.27982391249999,34.01975645,-118.27984782499999
1352,34.01975645,-118.27984782499999,34.019709675,-118.2798717375
1353,34.019709675,-118.2798717375,34.0196629,-118.27989565
1354,34.0196629,-118.27989565,34.019616125,-118.2799195625
1355,34.019616125,-118.2799195625,34.01956935,-118.27994347500001
1356,34.01956935,-118.27994347500001,34.019522575,-118.27996738750001
1357,34.019522575,-118.27996738750001,34.0194758,-118.2799913
1358,34.0194758,-118.2799913,34.0195222375,-118.2799673125
1359,34.0195222375,-118.2799673125,34.019568675,-118.279943325
1360,34.019568675,-118.279943325,34.019615112500006,-118.2799193375
1361,34.019615112500006,-118.2799193375,34.01966155,-118.27989535
1362,34.01966155,-118.27989535,34.0197079875,-118.2798713625
1363,34.0197079875,-118.2798713625,34.019754425,-118.279847375
1364,34.019754425,-118.279847375,34.019800862500006,-118.2798233875
1365,34.019800862500006,-118.2798233875,34.0198473,-118.2797994
1366,34.0198473,-118.2797994,34.01981257,-118.27984446
1367,34.01981257,-118.27984446,34.01977784,-118.27988952
1368,34.01977784,-118.27988952,34.01974311,-118.27993458
1369,34.01974311,-118.27993458,34.019708380000004,-118.27997964
1370,34.019708380000004,-118.27997964,34.01967365,-118.2800247
1371,34.01967365,-118.2800247,34.01963892,-118.28006976
1372,34.01963892,-118.28006976,34.01960419,-118.28011482
1373,34.01960419,-118.28011482,34.01956946,-118.28015988
1374,34.01956946,-118.28015988,34.019534730000004,-118.28020493999999
1375,34.019534730000004,-118.28020493999999,34.0195,-118.28025
1376,34.0195,-118.28025,34.01953,-118.28028
1377,34.01953,-118.28028,34.01956,-118.28031
1378,34.01956,-118.28031,34.01954,-118.28036
1379,34.01954,-118.28036,34.01955648333333,-118.28041335
1380,34.01955648333333,-118.28041335,34.019572966666665,-118.2804667
1381,34.019572966666665,-118.2804667,34.01958945,-118.28052005
1382,34.01958945,-118.28052005,34.01960593333333,-118.2805734
1383,34.01960593333333,-118.2805734,34.019622416666664,-118.28062675
1384,34.019622416666664,-118.28062675,34.0196389,-118.2806801
1385,34.0196389,-118.2806801,34.019655843749995,-118.28062259375
1386,34.019655843749995,-118.28062259375,34.0196727875,-118.2805650875
1387,34.0196727875,-118.2805650875,34.01968973125,-118.28050758124999
1388,34.01968973125,-118.28050758124999,34.019706674999995,-118.280450075
1389,34.019706674999995,-118.280450075,34.01972361875,-118.28039256875
1390,34.01972361875,-118.28039256875,34.0197405625,-118.2803350625
1391,34.0197405625,-118.2803350625,34.01975750625,-118.28027755625
1392,34.01975750625,-118.28027755625,34.01977445,-118.28022005
1393,34.01977445,-118.28022005,34.01979139375,-118.28016254375
1394,34.01979139375,-118.28016254375,34.0198083375,-118.2801050375
1395,34.0198083375,-118.2801050375,34.01982528125,-118.28004753124999
1396,34.01982528125,-118.28004753124999,34.019842225000005,-118.27999002499999
1397,34.019842225000005,-118.27999002499999,34.01985916875,-118.27993251875
1398,34.01985916875,-118.27993251875,34.0198761125,-118.2798750125
1399,34.0198761125,-118.2798750125,34.019893056250005,-118.27981750625
1400,34.019893056250005,-118.27981750625,34.01991,-118.27976
1401,34.01991,-118.27976,34.019955714285715,-118.27973
1402,34.019955714285715,-118.27973,34.02000142857143,-118.27969999999999
1403,34.02000142857143,-118.27969999999999,34.020047142857145,-118.27967
1404,34.020047142857145,-118.27967,34.020092857142856,-118.27964
1405,34.020092857142856,-118.27964,34.02013857142857,-118.27961
1406,34.02013857142857,-118.27961,34.020184285714286,-118.27958
1407,34.020184285714286,-118.27958,34.02023,-118.27955
1408,34.02023,-118.27955,34.020231,-118.2795493
1409,34.020231,-118.2795493,34.020277043478266,-118.27951933043478
1410,34.020277043478266,-118.27951933043478,34.02032308695652,-118.27948936086956
1411,34.02032308695652,-118.27948936086956,34.02036913043479,-118.27945939130434
1412,34.02036913043479,-118.27945939130434,34.020415173913044,-118.27942942173912
1413,34.020415173913044,-118.27942942173912,34.02046121739131,-118.2793994521739
1414,34.02046121739131,-118.2793994521739,34.020507260869564,-118.2793694826087
1415,34.020507260869564,-118.2793694826087,34.02055330434783,-118.27933951304348
1416,34.02055330434783,-118.27933951304348,34.02059934782609,-118.27930954347826
1417,34.02059934782609,-118.27930954347826,34.02064539130435,-118.27927957391304
1418,34.02064539130435,-118.27927957391304,34.02069143478261,-118.27924960434783
1419,34.02069143478261,-118.27924960434783,34.02073747826087,-118.2792196347826
1420,34.02073747826087,-118.2792196347826,34.02078352173913,-118.27918966521739
1421,34.02078352173913,-118.27918966521739,34.02082956521739,-118.27915969565217
1422,34.02082956521739,-118.27915969565217,34.020875608695654,-118.27912972608695
1423,34.020875608695654,-118.27912972608695,34.02092165217391,-118.27909975652173
1424,34.02092165217391,-118.27909975652173,34.020967695652175,-118.27906978695651
1425,34.020967695652175,-118.27906978695651,34.02101373913044,-118.2790398173913
1426,34.02101373913044,-118.2790398173913,34.021059782608695,-118.27900984782609
1427,34.021059782608695,-118.27900984782609,34.02110582608696,-118.27897987826087
1428,34.02110582608696,-118.27897987826087,34.021151869565216,-118.27894990869565
1429,34.021151869565216,-118.27894990869565,34.02119791304348,-118.27891993913043
1430,34.02119791304348,-118.27891993913043,34.02124395652174,-118.27888996956521
1431,34.02124395652174,-118.27888996956521,34.02129,-118.27886
1432,34.02129,-118.27886,34.021325000000004,-118.27883499999999
1433,34.021325000000004,-118.27883499999999,34.02136,-118.27881
1434,34.02136,-118.27881,34.021395,-118.27878999999999
1435,34.021395,-118.27878999999999,34.02143,-118.27877
1436,34.02143,-118.27877,34.0214281,-118.2787747
1437,34.0214281,-118.2787747,34.0214720875,-118.2787491125
1438,34.0214720875,-118.2787491125,34.021516075,-118.278723525
1439,34.021516075,-118.278723525,34.0215600625,-118.2786979375
1440,34.0215600625,-118.2786979375,34.02160405,-118.27867235
1441,34.02160405,-118.27867235,34.0216480375,-118.2786467625
1442,34.0216480375,-118.2786467625,34.021692025,-118.278621175
1443,34.021692025,-118.278621175,34.0217360125,-118.2785955875
1444,34.0217360125,-118.2785955875,34.02178,-118.27857
1445,34.02178,-118.27857,34.0218175,-118.27854500000001
1446,34.0218175,-118.27854500000001,34.021855,-118.27852
1447,34.021855,-118.27852,34.0218925,-118.27849499999999
1448,34.0218925,-118.27849499999999,34.02193,-118.27847
1449,34.02193,-118.27847,34.02197727272727,-118.2784409090909
1450,34.02197727272727,-118.2784409090909,34.02202454545454,-118.27841181818182
1451,34.02202454545454,-118.27841181818182,34.022071818181814,-118.27838272727273
1452,34.022071818181814,-118.27838272727273,34.02211909090909,-118.27835363636363
1453,34.02211909090909,-118.27835363636363,34.02216636363636,-118.27832454545454
1454,34.02216636363636,-118.27832454545454,34.02221363636364,-118.27829545454546
1455,34.02221363636364,-118.27829545454546,34.02226090909091,-118.27826636363636
1456,34.02226090909091,-118.27826636363636,34.02230818181818,-118.27823727272727
1457,34.02230818181818,-118.27823727272727,34.022355454545455,-118.27820818181817
1458,34.022355454545455,-118.27820818181817,34.02240272727273,-118.27817909090909
1459,34.02240272727273,-118.27817909090909,34.02245,-118.27815
1460,34.02245,-118.27815,34.022485,-118.27813
1461,34.022485,-118.27813,34.02252,-118.27811
1462,34.02252,-118.27811,34.022549999999995,-118.27808999999999
1463,34.022549999999995,-118.27808999999999,34.02258,-118.27807
1464,34.02258,-118.27807,34.022625909090905,-118.2780409090909
1465,34.022625909090905,-118.2780409090909,34.02267181818181,-118.27801181818182
1466,34.02267181818181,-118.27801181818182,34.02271772727273,-118.27798272727273
1467,34.02271772727273,-118.27798272727273,34.022763636363635,-118.27795363636363
1468,34.022763636363635,-118.27795363636363,34.02280954545454,-118.27792454545454
1469,34.02280954545454,-118.27792454545454,34.02285545454545,-118.27789545454546
1470,34.02285545454545,-118.27789545454546,34.022901363636365,-118.27786636363636
1471,34.022901363636365,-118.27786636363636,34.02294727272727,-118.27783727272727
1472,34.02294727272727,-118.27783727272727,34.02299318181818,-118.27780818181817
1473,34.02299318181818,-118.27780818181817,34.02303909090909,-118.27777909090909
1474,34.02303909090909,-118.27777909090909,34.023084999999995,-118.27775
1475,34.023084999999995,-118.27775,34.02313090909091,-118.2777209090909
1476,34.02313090909091,-118.2777209090909,34.02317681818182,-118.27769181818182
1477,34.02317681818182,-118.27769181818182,34.023222727272724,-118.27766272727273
1478,34.023222727272724,-118.27766272727273,34.02326863636363,-118.27763363636363
1479,34.02326863636363,-118.27763363636363,34.02331454545455,-118.27760454545454
1480,34.02331454545455,-118.27760454545454,34.023360454545454,-118.27757545454546
1481,34.023360454545454,-118.27757545454546,34.02340636363636,-118.27754636363636
1482,34.02340636363636,-118.27754636363636,34.02345227272727,-118.27751727272727
1483,34.02345227272727,-118.27751727272727,34.023498181818184,-118.27748818181817
1484,34.023498181818184,-118.27748818181817,34.02354409090909,-118.27745909090909
1485,34.02354409090909,-118.27745909090909,34.02359,-118.27743
1486,34.02359,-118.27743,34.023624999999996,-118.27741
1487,34.023624999999996,-118.27741,34.02366,-118.27739
1488,34.02366,-118.27739,34.023704,-118.27736399999999
1489,34.023704,-118.27736399999999,34.023748,-118.277338
1490,34.023748,-118.277338,34.023792,-118.277312
1491,34.023792,-118.277312,34.023835999999996,-118.277286
1492,34.023835999999996,-118.277286,34.02388,-118.27726
1493,34.02388,-118.27726,34.023924,-118.27723399999999
1494,34.023924,-118.27723399999999,34.023967999999996,-118.277208
1495,34.023967999999996,-118.277208,34.024012,-118.277182
1496,34.024012,-118.277182,34.024055999999995,-118.277156
1497,34.024055999999995,-118.277156,34.0241,-118.27713
1498,34.0241,-118.27713,34.024145555555556,-118.27710222222223
1499,34.024145555555556,-118.27710222222223,34.02419111111111,-118.27707444444445
1500,34.02419111111111,-118.27707444444445,34.02423666666667,-118.27704666666666
1501,34.02423666666667,-118.27704666666666,34.02428222222222,-118.27701888888889
1502,34.02428222222222,-118.27701888888889,34.02432777777778,-118.27699111111112
1503,34.02432777777778,-118.27699111111112,34.02437333333333,-118.27696333333334
1504,34.02437333333333,-118.27696333333334,34.02441888888889,-118.27693555555555
1505,34.02441888888889,-118.27693555555555,34.02446444444444,-118.27690777777778
1506,34.0203193,-118.290178,34.02027221428571,-118.29020442857143
1507,34.02027221428571,-118.29020442857143,34.020225128571425,-118.29023085714286
1508,34.020225128571425,-118.29023085714286,34.02017804285714,-118.29025728571429
1509,34.02017804285714,-118.29025728571429,34.020130957142854,-118.2902837142857
1510,34.020130957142854,-118.2902837142857,34.02008387142857,-118.29031014285714
1511,34.02008387142857,-118.29031014285714,34.02003678571428,-118.29033657142857
1512,34.02003678571428,-118.29033657142857,34.019989699999996,-118.290363
1513,34.019989699999996,-118.290363,34.01994261428572,-118.29038942857143
1514,34.01994261428572,-118.29038942857143,34.01989552857143,-118.29041585714286
1515,34.01989552857143,-118.29041585714286,34.019848442857146,-118.29044228571429
1516,34.019848442857146,-118.29044228571429,34.01980135714286,-118.29046871428571
1517,34.01980135714286,-118.29046871428571,34.019754271428575,-118.29049514285714
1518,34.019754271428575,-118.29049514285714,34.01970718571429,-118.29052157142857
1519,34.01970718571429,-118.29052157142857,34.0196601,-118.290548
1520,34.0196601,-118.290548,34.01970876,-118.29052013333333
1521,34.01970876,-118.29052013333333,34.019757420000005,-118.29049226666667
1522,34.019757420000005,-118.29049226666667,34.01980608,-118.2904644
1523,34.01980608,-118.2904644,34.01985474,-118.29043653333333
1524,34.01985474,-118.29043653333333,34.019903400000004,-118.29040866666666
1525,34.019903400000004,-118.29040866666666,34.01995206,-118.29038080000001
1526,34.01995206,-118.29038080000001,34.02000072,-118.29035293333334
1527,34.02000072,-118.29035293333334,34.02004938,-118.29032506666667
1528,34.02004938,-118.29032506666667,34.02009804,-118.2902972
1529,34.02009804,-118.2902972,34.0201467,-118.29026933333334
1530,34.0201467,-118.29026933333334,34.02019536,-118.29024146666667
1531,34.02019536,-118.29024146666667,34.02024402,-118.2902136
1532,34.02024402,-118.2902136,34.02029268,-118.29018573333333
1533,34.02029268,-118.29018573333333,34.02034134,-118.29015786666668
1534,34.02034134,-118.29015786666668,34.02039,-118.29013
1535,34.02039,-118.29013,34.02042,-118.29011
1536,34.02042,-118.29011,34.02045,-118.29009
1537,34.02045,-118.29009,34.020495,-118.29006125000001
1538,34.020495,-118.29006125000001,34.02054,-118.29003250000001
1539,34.02054,-118.29003250000001,34.020585,-118.29000375000001
1540,34.020585,-118.29000375000001,34.02063,-118.289975
1541,34.02063,-118.289975,34.020675,-118.28994625
1542,34.020675,-118.28994625,34.02072,-118.2899175
1543,34.02072,-118.2899175,34.020765,-118.28988875
1544,34.020765,-118.28988875,34.02081,-118.28986
1545,34.02081,-118.28986,34.020856249999994,-118.28983125
1546,34.020856249999994,-118.28983125,34.0209025,-118.28980250000001
1547,34.0209025,-118.28980250000001,34.02094875,-118.28977375000001
1548,34.02094875,-118.28977375000001,34.020995,-118.28974500000001
1549,34.020995,-118.28974500000001,34.021041249999996,-118.28971625
1550,34.021041249999996,-118.28971625,34.0210875,-118.2896875
1551,34.0210875,-118.2896875,34.021133750000004,-118.28965875
1552,34.021133750000004,-118.28965875,34.02118,-118.28963
1553,34.02118,-118.28963,34.0211819,-118.2896329
1554,34.0211819,-118.2896329,34.02116595,-118.28959645
1555,34.02116595,-118.28959645,34.02115,-118.28956
1556,34.02115,-118.28956,34.0211477,-118.2895565
1557,34.0211477,-118.2895565,34.021198850000005,-118.28957325
1558,34.021198850000005,-118.28957325,34.02125,-118.28959
1559,34.02125,-118.28959,34.021295882352945,-118.2895605882353
1560,34.021295882352945,-118.2895605882353,34.02134176470589,-118.28953117647059
1561,34.02134176470589,-118.28953117647059,34.02138764705882,-118.28950176470589
1562,34.02138764705882,-118.28950176470589,34.021433529411766,-118.28947235294117
1563,34.021433529411766,-118.28947235294117,34.02147941176471,-118.28944294117647
1564,34.02147941176471,-118.28944294117647,34.02152529411765,-118.28941352941177
1565,34.02152529411765,-118.28941352941177,34.02157117647059,-118.28938411764706
1566,34.02157117647059,-118.28938411764706,34.02161705882353,-118.28935470588236
1567,34.02161705882353,-118.28935470588236,34.02166294117647,-118.28932529411765
1568,34.02166294117647,-118.28932529411765,34.021708823529416,-118.28929588235295
1569,34.021708823529416,-118.28929588235295,34.02175470588235,-118.28926647058823
1570,34.02175470588235,-118.28926647058823,34.021800588235294,-118.28923705882353
1571,34.021800588235294,-118.28923705882353,34.02184647058824,-118.28920764705883
1572,34.02184647058824,-118.28920764705883,34.02189235294118,-118.28917823529412
1573,34.02189235294118,-118.28917823529412,34.021938235294115,-118.28914882352942
1574,34.021938235294115,-118.28914882352942,34.02198411764706,-118.2891194117647
1575,34.02198411764706,-118.2891194117647,34.02203,-118.28909
1576,34.02203,-118.28909,34.022005,-118.28905499999999
1577,34.022005,-118.28905499999999,34.02198,-118.28902
1578,34.02198,-118.28902,34.0219814,-118.2890215
1579,34.0219814,-118.2890215,34.02200605,-118.2890549
1580,34.02200605,-118.2890549,34.0220307,-118.2890883
1581,34.0220307,-118.2890883,34.0220301,-118.2890887
1582,34.0220301,-118.2890887,34.022077741176474,-118.28905818823529
1583,34.022077741176474,-118.28905818823529,34.02212538235295,-118.28902767647058
1584,34.02212538235295,-118.28902767647058,34.02217302352941,-118.28899716470588
1585,34.02217302352941,-118.28899716470588,34.022220664705884,-118.28896665294117
1586,34.022220664705884,-118.28896665294117,34.022268305882356,-118.28893614117646
1587,34.022268305882356,-118.28893614117646,34.02231594705883,-118.28890562941176
1588,34.02231594705883,-118.28890562941176,34.022363588235294,-118.28887511764705
1589,34.022363588235294,-118.28887511764705,34.022411229411766,-118.28884460588235
1590,34.022411229411766,-118.28884460588235,34.02245887058824,-118.28881409411765
1591,34.02245887058824,-118.28881409411765,34.02250651176471,-118.28878358235295
1592,34.02250651176471,-118.28878358235295,34.022554152941176,-118.28875307058824
1593,34.022554152941176,-118.28875307058824,34.02260179411765,-118.28872255882354
1594,34.02260179411765,-118.28872255882354,34.02264943529412,-118.28869204705883
1595,34.02264943529412,-118.28869204705883,34.02269707647059,-118.28866153529412
1596,34.02269707647059,-118.28866153529412,34.02274471764706,-118.28863102352942
1597,34.02274471764706,-118.28863102352942,34.02279235882353,-118.28860051176471
1598,34.02279235882353,-118.28860051176471,34.02284,-118.28857
1599,34.02284,-118.28857,34.022825,-118.288535
1600,34.02357,-118.28811,34.02355,-118.28807499999999
1601,34.02406,-118.28781,34.024102,-118.28778199999999
1602,34.024102,-118.28778199999999,34.024144,-118.28775399999999
1603,34.024144,-118.28775399999999,34.024186,-118.287726
1604,34.024186,-118.287726,34.024228,-118.287698
1605,34.024228,-118.287698,34.02427,-118.28767
1606,34.02427,-118.28767,34.024255,-118.28763000000001
1607,34.0243,-118.28765,34.02433,-118.28764
1608,34.02433,-118.28764,34.024315,-118.2876
1609,34.02438,-118.28761,34.024416,-118.28758
1610,34.024416,-118.28758,34.024452000000004,-118.28755
1611,34.024452000000004,-118.28755,34.024488,-118.28752
1612,34.024488,-118.28752,34.024524,-118.28748999999999
1613,34.024524,-118.28748999999999,34.02456,-118.28746
1614,34.02456,-118.28746,34.024605,-118.28743
1615,34.024605,-118.28743,34.02465,-118.28739999999999
1616,34.02465,-118.28739999999999,34.024695,-118.28737
1617,34.024695,-118.28737,34.02474,-118.28734
1618,34.02474,-118.28734,34.02478285714286,-118.28731428571429
1619,34.02478285714286,-118.28731428571429,34.02482571428571,-118.28728857142858
1620,34.02482571428571,-118.28728857142858,34.02486857142857,-118.28726285714286
1621,34.02486857142857,-118.28726285714286,34.02491142857143,-118.28723714285714
1622,34.02491142857143,-118.28723714285714,34.02495428571429,-118.28721142857142
1623,34.02495428571429,-118.28721142857142,34.02499714285714,-118.28718571428571
1624,34.02499714285714,-118.28718571428571,34.02504,-118.28716
1625,34.02504,-118.28716,34.025075,-118.28714
1626,34.025075,-118.28714,34.02511,-118.28712
1627,34.02511,-118.28712,34.02515,-118.28710000000001
1628,34.02515,-118.28710000000001,34.02519,-118.28708
1629,34.02519,-118.28708,34.025175000000004,-118.28704
1630,34.02529,-118.28702,34.025335,-118.28699
1631,34.025335,-118.28699,34.02538,-118.28696
1632,34.02538,-118.28696,34.025425,-118.28693
1633,34.025425,-118.28693,34.02547,-118.2869
1634,34.02547,-118.2869,34.0255,-118.28687500000001
1635,34.0255,-118.28687500000001,34.02553,-118.28685
1636,34.02553,-118.28685,34.0255675,-118.28682
1637,34.0255675,-118.28682,34.025605,-118.28679
1638,34.025605,-118.28679,34.025642500000004,-118.28676
1639,34.025642500000004,-118.28676,34.02568,-118.28673
1640,34.02568,-118.28673,34.025715000000005,-118.2867
1641,34.025715000000005,-118.2867,34.02575,-118.28667
1642,34.02575,-118.28667,34.025729999999996,-118.28663
1643,34.02587,-118.28658,34.02590333333333,-118.28654666666667
1644,34.02590333333333,-118.28654666666667,34.02593666666667,-118.28651333333333
1645,34.02593666666667,-118.28651333333333,34.02597,-118.28648
1646,34.02597,-118.28648,34.02600833333334,-118.28644666666666
1647,34.02600833333334,-118.28644666666666,34.026046666666666,-118.28641333333333
1648,34.026046666666666,-118.28641333333333,34.026085,-118.28638000000001
1649,34.026085,-118.28638000000001,34.02612333333334,-118.28634666666667
1650,34.02612333333334,-118.28634666666667,34.02616166666667,-118.28631333333334
1651,34.02636,-118.28614,34.02638,-118.28613
1652,34.02638,-118.28613,34.026355,-118.286095
1653,34.02035,-118.29006,34.02039,-118.29004
1654,34.02039,-118.29004,34.02043333333333,-118.29001222222223
1655,34.02043333333333,-118.29001222222223,34.02047666666667,-118.28998444444444
1656,34.02047666666667,-118.28998444444444,34.02052,-118.28995666666667
1657,34.02052,-118.28995666666667,34.020563333333335,-118.2899288888889
1658,34.020563333333335,-118.2899288888889,34.020606666666666,-118.2899011111111
1659,34.020606666666666,-118.2899011111111,34.02065,-118.28987333333333
1660,34.02065,-118.28987333333333,34.020693333333334,-118.28984555555556
1661,34.020693333333334,-118.28984555555556,34.02073666666667,-118.28981777777777
1662,34.02073666666667,-118.28981777777777,34.02078,-118.28979
1663,34.02078,-118.28979,34.02082777777778,-118.28976
1664,34.02082777777778,-118.28976,34.020875555555556,-118.28972999999999
1665,34.020875555555556,-118.28972999999999,34.020923333333336,-118.2897
1666,34.020923333333336,-118.2897,34.020971111111116,-118.28967
1667,34.020971111111116,-118.28967,34.02101888888889,-118.28963999999999
1668,34.02101888888889,-118.28963999999999,34.02106666666667,-118.28961
1669,34.02106666666667,-118.28961,34.02111444444445,-118.28958
1670,34.02111444444445,-118.28958,34.02116222222222,-118.28954999999999
1671,34.02116222222222,-118.28954999999999,34.02121,-118.28952
1672,34.02121,-118.28952,34.02125647058824,-118.28949
1673,34.02125647058824,-118.28949,34.02130294117647,-118.28945999999999
1674,34.02130294117647,-118.28945999999999,34.02134941176471,-118.28943
1675,34.02134941176471,-118.28943,34.02139588235294,-118.2894
1676,34.02139588235294,-118.2894,34.02144235294118,-118.28937
1677,34.02144235294118,-118.28937,34.02148882352942,-118.28934
1678,34.02148882352942,-118.28934,34.02153529411765,-118.28931
1679,34.02153529411765,-118.28931,34.021581764705886,-118.28928
1680,34.021581764705886,-118.28928,34.021628235294116,-118.28925
1681,34.021628235294116,-118.28925,34.021674705882354,-118.28922
1682,34.021674705882354,-118.28922,34.021721176470585,-118.28919
1683,34.021721176470585,-118.28919,34.02176764705882,-118.28916
1684,34.02176764705882,-118.28916,34.02181411764706,-118.28913
1685,34.02181411764706,-118.28913,34.02186058823529,-118.2891
1686,34.02186058823529,-118.2891,34.02190705882353,-118.28907000000001
1687,34.02190705882353,-118.28907000000001,34.02195352941176,-118.28904
1688,34.02195352941176,-118.28904,34.02403,-118.28773
1689,34.02403,-118.28773,34.024075714285715,-118.28770285714286
