route_no,latitude,longitude
3073,34.0254,-118.28823
3073,34.02539,-118.28812
3073,34.02537,-118.28803
3073,34.02536,-118.28796
3073,34.02531,-118.28778
3073,34.02524,-118.28762
3073,34.02513,-118.28736
3073,34.02504,-118.28716
3073,34.02501,-118.28709
3073,34.02481,-118.28665
3073,34.02458,-118.28618
3073,34.02446,-118.28592
3073,34.02427,-118.28552
3073,34.02418,-118.28532
3073,34.025454,-118.2893652
3073,34.0241795,-118.2853205
3074,34.02545,-118.28937
3074,34.02542,-118.28936
3074,34.02542,-118.28893
3074,34.02542,-118.28846
3074,34.02541,-118.28835
3074,34.02541,-118.28828
3074,34.0254,-118.28823
3074,34.02539,-118.28812
3074,34.02537,-118.28803
3074,34.02536,-118.28796
3074,34.02531,-118.28778
3074,34.02524,-118.28762
3074,34.02513,-118.28736
3074,34.02504,-118.28716
3074,34.02501,-118.28709
3074,34.02481,-118.28665
3074,34.02458,-118.28618
3074,34.02446,-118.28592
3074,34.02427,-118.28552
3074,34.02418,-118.28532
3074,34.025454,-118.2893652
3074,34.0241795,-118.2853205
3075,34.02545,-118.28937
3075,34.02542,-118.28936
3075,34.02542,-118.28893
3075,34.02542,-118.28846
3075,34.02541,-118.28835
3075,34.02541,-118.28828
3075,34.0254,-118.28823
3075,34.02539,-118.28812
3075,34.02537,-118.28803
3075,34.02536,-118.28796
3075,34.02531,-118.28778
3075,34.02524,-118.28762
3075,34.02513,-118.28736
3075,34.02504,-118.28716
3075,34.02501,-118.28709
3075,34.02481,-118.28665
3075,34.02458,-118.28618
3075,34.02446,-118.28592
3075,34.02427,-118.28552
3075,34.02418,-118.28532
3075,34.0241,-118.28515
3075,34.02399,-118.28489
3075,34.02389,-118.28467
3075,34.02363,-118.28408
3075,34.02361,-118.28404
3075,34.02356,-118.28391
3075,34.02353,-118.28385
3075,34.025454,-118.2893652
3075,34.0235281,-118.2838516
3076,34.02545,-118.28937
3076,34.02542,-118.28936
3076,34.02542,-118.28893
3076,34.02542,-118.28846
3076,34.02541,-118.28835
3076,34.02541,-118.28828
3076,34.0254,-118.28823
3076,34.02539,-118.28812
3076,34.02537,-118.28803
3076,34.02536,-118.28796
3076,34.02531,-118.28778
3076,34.02524,-118.28762
3076,34.02513,-118.28736
3076,34.02504,-118.28716
3076,34.02501,-118.28709
3076,34.02481,-118.28665
3076,34.02458,-118.28618
3076,34.02446,-118.28592
3076,34.02427,-118.28552
3076,34.02418,-118.28532
3076,34.0241,-118.28515
3076,34.02399,-118.28489
3076,34.02389,-118.28467
3076,34.02363,-118.28408
3076,34.02361,-118.28404
3076,34.02356,-118.28391
3076,34.02353,-118.28385
3076,34.025454,-118.2893652
3076,34.0235281,-118.2838516
3077,34.02545,-118.28937
3077,34.02542,-118.28936
3077,34.02542,-118.28893
3077,34.02542,-118.28846
3077,34.02541,-118.28835
3077,34.02541,-118.28828
3077,34.0254,-118.28823
3077,34.02539,-118.28812
3077,34.02537,-118.28803
3077,34.02536,-118.28796
3077,34.02531,-118.28778
3077,34.02524,-118.28762
3077,34.02513,-118.28736
3077,34.02504,-118.28716
3077,34.02501,-118.28709
3077,34.02481,-118.28665
3077,34.02458,-118.28618
3077,34.02446,-118.28592
3077,34.02427,-118.28552
3077,34.02418,-118.28532
3077,34.0241,-118.28515
3077,34.02399,-118.28489
3077,34.02389,-118.28467
3077,34.02363,-118.28408
3077,34.02361,-118.28404
3077,34.02356,-118.28391
3077,34.02353,-118.28385
3077,34.025454,-118.2893652
3077,34.0235281,-118.2838516
3078,34.02545,-118.28937
3078,34.02542,-118.28936
3078,34.02542,-118.28893
3078,34.02542,-118.28846
3078,34.02541,-118.28835
3078,34.02541,-118.28828
3078,34.0254,-118.28823
3078,34.02539,-118.28812
3078,34.02537,-118.28803
3078,34.02536,-118.28796
3078,34.02531,-118.28778
3078,34.02524,-118.28762
3078,34.02513,-118.28736
3078,34.02504,-118.28716
3078,34.02501,-118.28709
3078,34.02481,-118.28665
3078,34.02458,-118.28618
3078,34.02446,-118.28592
3078,34.02427,-118.28552
3078,34.02418,-118.28532
3078,34.0241,-118.28515
3078,34.02399,-118.28489
3078,34.02389,-118.28467
3078,34.02363,-118.28408
3078,34.02361,-118.28404
3078,34.02356,-118.28391
3078,34.02353,-118.28385
3078,34.025454,-118.2893652
3078,34.0235281,-118.2838516
3079,34.02545,-118.28937
3079,34.02542,-118.28936
3079,34.02542,-118.28893
3079,34.02542,-118.28846
3079,34.02541,-118.28835
3079,34.02541,-118.28828
3079,34.0254,-118.28823
3079,34.02539,-118.28812
3079,34.02537,-118.28803
3079,34.02536,-118.28796
3079,34.02531,-118.28778
3079,34.02524,-118.28762
3079,34.02513,-118.28736
3079,34.02504,-118.28716
3079,34.02501,-118.28709
3079,34.02481,-118.28665
3079,34.02458,-118.28618
3079,34.02446,-118.28592
3079,34.02427,-118.28552
3079,34.02418,-118.28532
3079,34.0241,-118.28515
3079,34.02399,-118.28489
3079,34.02389,-118.28467
3079,34.02363,-118.28408
3079,34.02361,-118.28404
3079,34.02356,-118.28391
3079,34.02353,-118.28385
3079,34.025454,-118.2893652
3079,34.0235281,-118.2838516
3080,34.02545,-118.28937
3080,34.02542,-118.28936
3080,34.02542,-118.28893
3080,34.02542,-118.28846
3080,34.02541,-118.28835
3080,34.02541,-118.28828
3080,34.0254,-118.28823
3080,34.02539,-118.28812
3080,34.02537,-118.28803
3080,34.02536,-118.28796
3080,34.02531,-118.28778
3080,34.02524,-118.28762
3080,34.02513,-118.28736
3080,34.02504,-118.28716
3080,34.02501,-118.28709
3080,34.02481,-118.28665
3080,34.02458,-118.28618
3080,34.02446,-118.28592
3080,34.02427,-118.28552
3080,34.02418,-118.28532
3080,34.0241,-118.28515
3080,34.02399,-118.28489
3080,34.02389,-118.28467
3080,34.02363,-118.28408
3080,34.02361,-118.28404
3080,34.02356,-118.28391
3080,34.02353,-118.28385
3080,34.025454,-118.2893652
3080,34.0235281,-118.2838516
3081,34.02545,-118.28937
3081,34.02542,-118.28936
3081,34.02542,-118.28893
3081,34.02542,-118.28846
3081,34.02541,-118.28835
3081,34.02541,-118.28828
3081,34.0254,-118.28823
3081,34.02539,-118.28812
3081,34.02537,-118.28803
3081,34.02536,-118.28796
3081,34.02531,-118.28778
3081,34.02524,-118.28762
3081,34.02513,-118.28736
3081,34.02504,-118.28716
3081,34.02501,-118.28709
3081,34.02481,-118.28665
3081,34.02458,-118.28618
3081,34.02446,-118.28592
3081,34.02427,-118.28552
3081,34.02418,-118.28532
3081,34.0241,-118.28515
3081,34.02399,-118.28489
3081,34.02389,-118.28467
3081,34.02363,-118.28408
3081,34.02361,-118.28404
3081,34.02356,-118.28391
3081,34.02353,-118.28385
3081,34.025454,-118.2893652
3081,34.0235281,-118.2838516
3082,34.02545,-118.28937
3082,34.02542,-118.28936
3082,34.02542,-118.28893
3082,34.02542,-118.28846
3082,34.02541,-118.28835
3082,34.02541,-118.28828
3082,34.0254,-118.28823
3082,34.02539,-118.28812
3082,34.02537,-118.28803
3082,34.02536,-118.28796
3082,34.02531,-118.28778
3082,34.02524,-118.28762
3082,34.02513,-118.28736
3082,34.02504,-118.28716
3082,34.02501,-118.28709
3082,34.02481,-118.28665
3082,34.02458,-118.28618
3082,34.02446,-118.28592
3082,34.02427,-118.28552
3082,34.02418,-118.28532
3082,34.0241,-118.28515
3082,34.02399,-118.28489
3082,34.02389,-118.28467
3082,34.02363,-118.28408
3082,34.02361,-118.28404
3082,34.02356,-118.28391
3082,34.02353,-118.28385
3082,34.025454,-118.2893652
3082,34.0235281,-118.2838516
3083,34.02545,-118.28937
3083,34.02542,-118.28936
3083,34.02542,-118.28893
3083,34.02542,-118.28846
3083,34.02541,-118.28835
3083,34.02541,-118.28828
3083,34.0254,-118.28823
3083,34.02539,-118.28812
3083,34.02537,-118.28803
3083,34.02536,-118.28796
3083,34.02531,-118.28778
3083,34.02524,-118.28762
3083,34.02513,-118.28736
3083,34.02504,-118.28716
3083,34.02501,-118.28709
3083,34.02481,-118.28665
3083,34.02458,-118.28618
3083,34.02446,-118.28592
3083,34.02427,-118.28552
3083,34.02418,-118.28532
3083,34.0241,-118.28515
3083,34.02399,-118.28489
3083,34.02389,-118.28467
3083,34.02363,-118.28408
3083,34.02361,-118.28404
3083,34.02356,-118.28391
3083,34.02353,-118.28385
3083,34.025454,-118.2893652
3083,34.0235281,-118.2838516
3084,34.02545,-118.28937
3084,34.02542,-118.28936
3084,34.02542,-118.28893
3084,34.02542,-118.28846
3084,34.02541,-118.28835
3084,34.02541,-118.28828
3084,34.0254,-118.28823
3084,34.02539,-118.28812
3084,34.02537,-118.28803
3084,34.02536,-118.28796
3084,34.02531,-118.28778
3084,34.02524,-118.28762
3084,34.02513,-118.28736
3084,34.02504,-118.28716
3084,34.02501,-118.28709
3084,34.02481,-118.28665
3084,34.02458,-118.28618
3084,34.02446,-118.28592
3084,34.02427,-118.28552
3084,34.02418,-118.28532
3084,34.0241,-118.28515
3084,34.02399,-118.28489
3084,34.02389,-118.28467
3084,34.02363,-118.28408
3084,34.02361,-118.28404
3084,34.02356,-118.28391
3084,34.02353,-118.28385
3084,34.025454,-118.2893652
3084,34.0235281,-118.2838516
3085,34.02545,-118.28937
3085,34.02542,-118.28936
3085,34.02542,-118.28893
3085,34.02542,-118.28846
3085,34.02541,-118.28835
3085,34.02541,-118.28828
3085,34.0254,-118.28823
3085,34.02539,-118.28812
3085,34.02537,-118.28803
3085,34.02536,-118.28796
3085,34.02531,-118.28778
3085,34.02524,-118.28762
3085,34.02513,-118.28736
3085,34.02504,-118.28716
3085,34.02501,-118.28709
3085,34.02481,-118.28665
3085,34.02458,-118.28618
3085,34.02446,-118.28592
3085,34.02427,-118.28552
3085,34.02418,-118.28532
3085,34.0241,-118.28515
3085,34.02399,-118.28489
3085,34.02389,-118.28467
3085,34.02363,-118.28408
3085,34.02361,-118.28404
3085,34.02356,-118.28391
3085,34.02353,-118.28385
3085,34.025454,-118.2893652
3085,34.0235281,-118.2838516
3086,34.02545,-118.28937
3086,34.02542,-118.28936
3086,34.02542,-118.28893
3086,34.02542,-118.28846
3086,34.02541,-118.28835
3086,34.02541,-118.28828
3086,34.0254,-118.28823
3086,34.02539,-118.28812
3086,34.02537,-118.28803
3086,34.02536,-118.28796
3086,34.02531,-118.28778
3086,34.02524,-118.28762
3086,34.02513,-118.28736
3086,34.02504,-118.28716
3086,34.02501,-118.28709
3086,34.02481,-118.28665
3086,34.02458,-118.28618
3086,34.02446,-118.28592
3086,34.02427,-118.28552
3086,34.02418,-118.28532
3086,34.0241,-118.28515
3086,34.02399,-118.28489
3086,34.02389,-118.28467
3086,34.02363,-118.28408
3086,34.02361,-118.28404
3086,34.02356,-118.28391
3086,34.02353,-118.28385
3086,34.025454,-118.2893652
3086,34.0235281,-118.2838516
3087,34.02545,-118.28937
3087,34.02542,-118.28936
3087,34.02542,-118.28893
3087,34.02542,-118.28846
3087,34.02541,-118.28835
3087,34.02541,-118.28828
3087,34.0254,-118.28823
3087,34.02539,-118.28812
3087,34.02537,-118.28803
3087,34.02536,-118.28796
3087,34.02531,-118.28778
3087,34.02524,-118.28762
3087,34.02513,-118.28736
3087,34.02504,-118.28716
3087,34.02501,-118.28709
3087,34.02481,-118.28665
3087,34.02458,-118.28618
3087,34.02446,-118.28592
3087,34.02427,-118.28552
3087,34.02418,-118.28532
3087,34.0241,-118.28515
3087,34.02399,-118.28489
3087,34.02389,-118.28467
3087,34.02363,-118.28408
3087,34.02361,-118.28404
3087,34.02356,-118.28391
3087,34.02353,-118.28385
3087,34.025454,-118.2893652
3087,34.0235281,-118.2838516
3088,34.02545,-118.28937
3088,34.02542,-118.28936
3088,34.02542,-118.28893
3088,34.02542,-118.28846
3088,34.02541,-118.28835
3088,34.02541,-118.28828
3088,34.0254,-118.28823
3088,34.02539,-118.28812
3088,34.02537,-118.28803
3088,34.02536,-118.28796
3088,34.02531,-118.28778
3088,34.02524,-118.28762
3088,34.02513,-118.28736
3088,34.02504,-118.28716
3088,34.02501,-118.28709
3088,34.02481,-118.28665
3088,34.02458,-118.28618
3088,34.02446,-118.28592
3088,34.02427,-118.28552
3088,34.02418,-118.28532
3088,34.0241,-118.28515
3088,34.02399,-118.28489
3088,34.02389,-118.28467
3088,34.02363,-118.28408
3088,34.02361,-118.28404
3088,34.02356,-118.28391
3088,34.02353,-118.28385
3088,34.025454,-118.2893652
3088,34.0235281,-118.2838516
3089,34.02545,-118.28937
3089,34.02542,-118.28936
3089,34.02542,-118.28893
3089,34.02542,-118.28846
3089,34.02541,-118.28835
3089,34.02541,-118.28828
3089,34.0254,-118.28823
3089,34.02539,-118.28812
3089,34.02537,-118.28803
3089,34.02536,-118.28796
3089,34.02531,-118.28778
3089,34.02524,-118.28762
3089,34.02513,-118.28736
3089,34.02504,-118.28716
3089,34.02501,-118.28709
3089,34.02481,-118.28665
3089,34.02458,-118.28618
3089,34.02446,-118.28592
3089,34.02427,-118.28552
3089,34.02418,-118.28532
3089,34.0241,-118.28515
3089,34.02399,-118.28489
3089,34.02389,-118.28467
3089,34.02363,-118.28408
3089,34.02361,-118.28404
3089,34.02356,-118.28391
3089,34.02353,-118.28385
3089,34.025454,-118.2893652
3089,34.0235281,-118.2838516
3090,34.02545,-118.28937
3090,34.02542,-118.28936
3090,34.02542,-118.28893
3090,34.02542,-118.28846
3090,34.02541,-118.28835
3090,34.02541,-118.28828
3090,34.0254,-118.28823
3090,34.02539,-118.28812
3090,34.02537,-118.28803
3090,34.02536,-118.28796
3090,34.02531,-118.28778
3090,34.02524,-118.28762
3090,34.02513,-118.28736
3090,34.02504,-118.28716
3090,34.02501,-118.28709
3090,34.02481,-118.28665
3090,34.02458,-118.28618
3090,34.02446,-118.28592
3090,34.02427,-118.28552
3090,34.02418,-118.28532
3090,34.0241,-118.28515
3090,34.02399,-118.28489
3090,34.02389,-118.28467
3090,34.02363,-118.28408
3090,34.02361,-118.28404
3090,34.02356,-118.28391
3090,34.02353,-118.28385
3090,34.025454,-118.2893652
3090,34.0235281,-118.2838516
3091,34.02545,-118.28937
3091,34.02542,-118.28936
3091,34.02542,-118.28893
3091,34.02542,-118.28846
3091,34.02541,-118.28835
3091,34.02541,-118.28828
3091,34.0254,-118.28823
3091,34.02539,-118.28812
3091,34.02537,-118.28803
3091,34.02536,-118.28796
3091,34.02531,-118.28778
3091,34.02524,-118.28762
3091,34.02513,-118.28736
3091,34.02504,-118.28716
3091,34.02501,-118.28709
3091,34.02481,-118.28665
3091,34.02458,-118.28618
3091,34.02446,-118.28592
3091,34.02427,-118.28552
3091,34.02418,-118.28532
3091,34.0241,-118.28515
3091,34.02399,-118.28489
3091,34.02389,-118.28467
3091,34.02363,-118.28408
3091,34.02361,-118.28404
3091,34.02356,-118.28391
3091,34.02353,-118.28385
3091,34.025454,-118.2893652
3091,34.0235281,-118.2838516
3092,34.02545,-118.28937
3092,34.02542,-118.28936
3092,34.02542,-118.28893
3092,34.02542,-118.28846
3092,34.02541,-118.28835
3092,34.02541,-118.28828
3092,34.0254,-118.28823
3092,34.02539,-118.28812
3092,34.02537,-118.28803
3092,34.02536,-118.28796
3092,34.02531,-118.28778
3092,34.02524,-118.28762
3092,34.02513,-118.28736
3092,34.02504,-118.28716
3092,34.02501,-118.28709
3092,34.02481,-118.28665
3092,34.02458,-118.28618
3092,34.02446,-118.28592
3092,34.02427,-118.28552
3092,34.02418,-118.28532
3092,34.0241,-118.28515
3092,34.02399,-118.28489
3092,34.02389,-118.28467
3092,34.02363,-118.28408
3092,34.02361,-118.28404
3092,34.02356,-118.28391
3092,34.02335,-118.28345
3092,34.02334,-118.28341
3092,34.02329,-118.2833
3092,34.02319,-118.28309
3092,34.02311,-118.28289
3092,34.02302,-118.28269
3092,34.0229,-118.28242
3092,34.02271,-118.28199
3092,34.02242,-118.28134
3092,34.02225,-118.28095
3092,34.02217,-118.28079
3092,34.02195,-118.2803
3092,34.02188,-118.28015
3092,34.025454,-118.2893652
3092,34.0218843,-118.2801489
3093,34.02545,-118.28937
3093,34.02542,-118.28936
3093,34.02542,-118.28893
3093,34.02542,-118.28846
3093,34.02541,-118.28835
3093,34.02541,-118.28828
3093,34.0254,-118.28823
3093,34.02539,-118.28812
3093,34.02537,-118.28803
3093,34.02536,-118.28796
3093,34.02531,-118.28778
3093,34.02524,-118.28762
3093,34.02513,-118.28736
3093,34.02504,-118.28716
3093,34.02501,-118.28709
3093,34.02481,-118.28665
3093,34.02458,-118.28618
3093,34.02446,-118.28592
3093,34.02427,-118.28552
3093,34.02418,-118.28532
3093,34.0241,-118.28515
3093,34.02399,-118.28489
3093,34.02389,-118.28467
3093,34.02363,-118.28408
3093,34.02361,-118.28404
3093,34.02356,-118.28391
3093,34.02335,-118.28345
3093,34.02334,-118.28341
3093,34.02329,-118.2833
3093,34.02319,-118.28309
3093,34.02311,-118.28289
3093,34.02302,-118.28269
3093,34.0229,-118.28242
3093,34.02271,-118.28199
3093,34.02242,-118.28134
3093,34.02225,-118.28095
3093,34.02217,-118.28079
3093,34.02195,-118.2803
3093,34.02188,-118.28015
3093,34.025454,-118.2893652
3093,34.0218843,-118.2801489
3094,34.02545,-118.28937
3094,34.02542,-118.28936
3094,34.02542,-118.28893
3094,34.02542,-118.28846
3094,34.02541,-118.28835
3094,34.02541,-118.28828
3094,34.0254,-118.28823
3094,34.02539,-118.28812
3094,34.02537,-118.28803
3094,34.02536,-118.28796
3094,34.02531,-118.28778
3094,34.02524,-118.28762
3094,34.02513,-118.28736
3094,34.02504,-118.28716
3094,34.02501,-118.28709
3094,34.02481,-118.28665
3094,34.02458,-118.28618
3094,34.02446,-118.28592
3094,34.02427,-118.28552
3094,34.02418,-118.28532
3094,34.0241,-118.28515
3094,34.02399,-118.28489
3094,34.02389,-118.28467
3094,34.02363,-118.28408
3094,34.02361,-118.28404
3094,34.02356,-118.28391
3094,34.02353,-118.28385
3094,34.025454,-118.2893652
3094,34.0235281,-118.2838516
3095,34.02545,-118.28937
3095,34.02542,-118.28936
3095,34.02542,-118.28893
3095,34.02542,-118.28846
3095,34.02541,-118.28835
3095,34.02541,-118.28828
3095,34.0254,-118.28823
3095,34.02539,-118.28812
3095,34.02537,-118.28803
3095,34.02536,-118.28796
3095,34.02531,-118.28778
3095,34.02524,-118.28762
3095,34.02513,-118.28736
3095,34.02504,-118.28716
3095,34.02501,-118.28709
3095,34.02481,-118.28665
3095,34.02458,-118.28618
3095,34.02446,-118.28592
3095,34.02427,-118.28552
3095,34.02418,-118.28532
3095,34.0241,-118.28515
3095,34.02399,-118.28489
3095,34.02389,-118.28467
3095,34.02363,-118.28408
3095,34.02361,-118.28404
3095,34.02356,-118.28391
3095,34.02335,-118.28345
3095,34.02334,-118.28341
3095,34.02329,-118.2833
3095,34.02319,-118.28309
3095,34.02311,-118.28289
3095,34.02302,-118.28269
3095,34.0229,-118.28242
3095,34.02271,-118.28199
3095,34.02242,-118.28134
3095,34.02225,-118.28095
3095,34.02217,-118.28079
3095,34.02195,-118.2803
3095,34.02188,-118.28015
3095,34.025454,-118.2893652
3095,34.0218843,-118.2801489
3096,34.02545,-118.28937
3096,34.02542,-118.28936
3096,34.02542,-118.28893
3096,34.02542,-118.28846
3096,34.02541,-118.28835
3096,34.02541,-118.28828
3096,34.0254,-118.28823
3096,34.02539,-118.28812
3096,34.02537,-118.28803
3096,34.02536,-118.28796
3096,34.02531,-118.28778
3096,34.02524,-118.28762
3096,34.02513,-118.28736
3096,34.02504,-118.28716
3096,34.02501,-118.28709
3096,34.02481,-118.28665
3096,34.02458,-118.28618
3096,34.02446,-118.28592
3096,34.02427,-118.28552
3096,34.02418,-118.28532
3096,34.0241,-118.28515
3096,34.02399,-118.28489
3096,34.02389,-118.28467
3096,34.02363,-118.28408
3096,34.02361,-118.28404
3096,34.02356,-118.28391
3096,34.02335,-118.28345
3096,34.02334,-118.28341
3096,34.02329,-118.2833
3096,34.02319,-118.28309
3096,34.02311,-118.28289
3096,34.02302,-118.28269
3096,34.0229,-118.28242
3096,34.02271,-118.28199
3096,34.02242,-118.28134
3096,34.02225,-118.28095
3096,34.02217,-118.28079
3096,34.02195,-118.2803
3096,34.025454,-118.2893652
3096,34.0219526,-118.2803022
3097,34.02542,-118.28941
3097,34.02542,-118.28995
3097,34.02542,-118.291
3097,34.02541,-118.29145
3097,34.0254175,-118.2894085
3097,34.0254142,-118.2914484
3098,34.02542,-118.28941
3098,34.02542,-118.28995
3098,34.02542,-118.291
3098,34.02541,-118.29145
3098,34.0254175,-118.2894085
3098,34.0254142,-118.2914484
3099,34.02542,-118.28941
3099,34.02542,-118.28995
3099,34.02542,-118.291
3099,34.02541,-118.29145
3099,34.0254175,-118.2894085
3099,34.0254142,-118.2914484
3100,34.02542,-118.28941
3100,34.02542,-118.28995
3100,34.02542,-118.291
3100,34.02541,-118.29145
3100,34.0254175,-118.2894085
3100,34.0254142,-118.2914484
3101,34.02542,-118.28941
3101,34.02542,-118.28995
3101,34.02542,-118.291
3101,34.02541,-118.29145
3101,34.0254175,-118.2894085
3101,34.0254142,-118.2914484
3102,34.02542,-118.28941
3102,34.02542,-118.28995
3102,34.02542,-118.291
3102,34.02541,-118.29145
3102,34.0254175,-118.2894085
3102,34.0254142,-118.2914484
3103,34.02542,-118.28941
3103,34.02542,-118.28995
3103,34.02542,-118.291
3103,34.02541,-118.29145
3103,34.0254175,-118.2894085
3103,34.0254142,-118.2914484
3104,34.02542,-118.28941
3104,34.02542,-118.28995
3104,34.02542,-118.291
3104,34.02541,-118.29145
3104,34.0254175,-118.2894085
3104,34.0254142,-118.2914484
3105,34.02542,-118.28941
3105,34.02542,-118.28893
3105,34.02542,-118.28846
3105,34.02541,-118.28835
3105,34.02541,-118.28828
3105,34.0254,-118.28823
3105,34.02539,-118.28812
3105,34.02537,-118.28803
3105,34.02536,-118.28796
3105,34.02531,-118.28778
3105,34.02524,-118.28762
3105,34.02513,-118.28736
3105,34.02504,-118.28716
3105,34.0254175,-118.2894085
3105,34.0250413,-118.2871633
3106,34.02542,-118.28941
3106,34.02542,-118.28893
3106,34.02542,-118.28846
3106,34.02541,-118.28835
3106,34.02541,-118.28828
3106,34.0254,-118.28823
3106,34.02539,-118.28812
3106,34.02537,-118.28803
3106,34.02536,-118.28796
3106,34.02531,-118.28778
3106,34.02524,-118.28762
3106,34.02513,-118.28736
3106,34.02504,-118.28716
3106,34.0254175,-118.2894085
3106,34.0250413,-118.2871633
3107,34.02542,-118.28941
3107,34.02542,-118.28893
3107,34.02542,-118.28846
3107,34.02541,-118.28835
3107,34.02541,-118.28828
3107,34.0254,-118.28823
3107,34.02539,-118.28812
3107,34.02537,-118.28803
3107,34.02536,-118.28796
3107,34.02531,-118.28778
3107,34.02524,-118.28762
3107,34.02513,-118.28736
3107,34.02504,-118.28716
3107,34.0254175,-118.2894085
3107,34.0250413,-118.2871633
3108,34.02542,-118.28941
3108,34.02542,-118.28893
3108,34.02542,-118.28846
3108,34.02541,-118.28835
3108,34.02541,-118.28828
3108,34.0254,-118.28823
3108,34.02539,-118.28812
3108,34.02537,-118.28803
3108,34.02536,-118.28796
3108,34.02531,-118.28778
3108,34.02524,-118.28762
3108,34.02513,-118.28736
3108,34.02504,-118.28716
3108,34.0254175,-118.2894085
3108,34.0250413,-118.2871633
3109,34.02542,-118.28941
3109,34.02542,-118.28893
3109,34.02542,-118.28846
3109,34.02541,-118.28835
3109,34.02541,-118.28828
3109,34.0254,-118.28823
3109,34.02539,-118.28812
3109,34.02537,-118.28803
3109,34.02536,-118.28796
3109,34.02531,-118.28778
3109,34.02524,-118.28762
3109,34.02513,-118.28736
3109,34.02504,-118.28716
3109,34.0254175,-118.2894085
3109,34.0250413,-118.2871633
3110,34.02542,-118.28941
3110,34.02542,-118.28893
3110,34.02542,-118.28846
3110,34.02541,-118.28835
3110,34.02541,-118.28828
3110,34.0254,-118.28823
3110,34.02539,-118.28812
3110,34.02537,-118.28803
3110,34.02536,-118.28796
3110,34.02531,-118.28778
3110,34.02524,-118.28762
3110,34.02513,-118.28736
3110,34.02504,-118.28716
3110,34.0254175,-118.2894085
3110,34.0250413,-118.2871633
3111,34.02542,-118.28941
3111,34.02542,-118.28893
3111,34.02542,-118.28846
3111,34.02541,-118.28835
3111,34.02541,-118.28828
3111,34.0254,-118.28823
3111,34.02539,-118.28812
3111,34.02537,-118.28803
3111,34.02536,-118.28796
3111,34.02531,-118.28778
3111,34.02524,-118.28762
3111,34.02513,-118.28736
3111,34.02504,-118.28716
3111,34.0254175,-118.2894085
3111,34.0250413,-118.2871633
3112,34.02542,-118.28941
3112,34.02542,-118.28893
3112,34.02542,-118.28846
3112,34.02541,-118.28835
3112,34.02541,-118.28828
3112,34.0254,-118.28823
3112,34.02539,-118.28812
3112,34.02537,-118.28803
3112,34.02536,-118.28796
3112,34.02531,-118.28778
3112,34.02524,-118.28762
3112,34.02513,-118.28736
3112,34.02504,-118.28716
3112,34.0254175,-118.2894085
3112,34.0250413,-118.2871633
3113,34.02542,-118.28941
3113,34.02542,-118.28893
3113,34.02542,-118.28846
3113,34.02541,-118.28835
3113,34.02541,-118.28828
3113,34.0254,-118.28823
3113,34.02539,-118.28812
3113,34.02537,-118.28803
3113,34.02536,-118.28796
3113,34.02531,-118.28778
3113,34.02524,-118.28762
3113,34.02513,-118.28736
3113,34.02504,-118.28716
3113,34.0254175,-118.2894085
3113,34.0250413,-118.2871633
3114,34.02542,-118.28941
3114,34.02542,-118.28893
3114,34.02542,-118.28846
3114,34.02541,-118.28835
3114,34.02541,-118.28828
3114,34.0254,-118.28823
3114,34.02539,-118.28812
3114,34.02537,-118.28803
3114,34.02536,-118.28796
3114,34.02531,-118.28778
3114,34.02524,-118.28762
3114,34.02513,-118.28736
3114,34.02504,-118.28716
3114,34.0254175,-118.2894085
3114,34.0250413,-118.2871633
3115,34.02542,-118.28941
3115,34.02542,-118.28893
3115,34.02542,-118.28846
3115,34.02541,-118.28835
3115,34.02541,-118.28828
3115,34.0254,-118.28823
3115,34.02539,-118.28812
3115,34.02537,-118.28803
3115,34.02536,-118.28796
3115,34.02531,-118.28778
3115,34.02524,-118.28762
3115,34.02513,-118.28736
3115,34.02504,-118.28716
3115,34.0254175,-118.2894085
3115,34.0250413,-118.2871633
3116,34.02542,-118.28941
3116,34.02542,-118.28893
3116,34.02542,-118.28846
3116,34.02541,-118.28835
3116,34.02541,-118.28828
3116,34.0254,-118.28823
3116,34.02539,-118.28812
3116,34.02537,-118.28803
3116,34.02536,-118.28796
3116,34.02531,-118.28778
3116,34.02524,-118.28762
3116,34.02513,-118.28736
3116,34.02504,-118.28716
3116,34.0254175,-118.2894085
3116,34.0250413,-118.2871633
3117,34.02542,-118.28941
3117,34.02542,-118.28893
3117,34.02542,-118.28846
3117,34.02541,-118.28835
3117,34.02541,-118.28828
3117,34.0254,-118.28823
3117,34.02539,-118.28812
3117,34.02537,-118.28803
3117,34.02536,-118.28796
3117,34.02531,-118.28778
3117,34.02524,-118.28762
3117,34.02513,-118.28736
3117,34.02504,-118.28716
3117,34.0254175,-118.2894085
3117,34.0250413,-118.2871633
3118,34.02542,-118.28941
3118,34.02542,-118.28893
3118,34.02542,-118.28846
3118,34.02541,-118.28835
3118,34.02541,-118.28828
3118,34.0254,-118.28823
3118,34.02539,-118.28812
3118,34.02537,-118.28803
3118,34.02536,-118.28796
3118,34.02531,-118.28778
3118,34.02524,-118.28762
3118,34.02513,-118.28736
3118,34.02504,-118.28716
3118,34.0254175,-118.2894085
3118,34.0250413,-118.2871633
3119,34.02542,-118.28941
3119,34.02542,-118.28893
3119,34.02542,-118.28846
3119,34.02541,-118.28835
3119,34.02541,-118.28828
3119,34.0254,-118.28823
3119,34.02539,-118.28812
