,lon,lat
906,-118.28103999999999,34.02048
907,-118.281042,34.0204824
908,-118.28061000000001,34.021159999999995
909,-118.28060959999999,34.021161799999994
910,-118.28034,34.02159
911,-118.28033870000002,34.0215855
912,-118.2819446,34.0190659
913,-118.2818173,34.019262700000006
914,-118.28201999999999,34.018879999999996
915,-118.2820163,34.0188756
916,-118.28281000000001,34.01927
917,-118.2829621,34.0193443
918,-118.28194440000001,34.019066200000005
919,-118.28178999999999,34.01932
920,-118.2817853,34.0193151
921,-118.2817847,34.0193162
922,-118.28101000000001,34.020379999999996
923,-118.28100559999999,34.0203848
924,-118.28151000000001,34.019659999999995
925,-118.28151000000001,34.0196575
926,-118.28158,34.01968
927,-118.28164,34.019709999999996
928,-118.28171,34.01975
929,-118.28173999999999,34.01978
930,-118.28177,34.0198
931,-118.28178999999999,34.01983
932,-118.28183999999999,34.01985
933,-118.28245,34.02013
934,-118.28272,34.02025
935,-118.2828,34.0203
936,-118.28312,34.02044
937,-118.28334,34.02053
938,-118.28345,34.020579999999995
939,-118.28363999999999,34.02066
940,-118.28397,34.0208
941,-118.2839672,34.0208004
942,-118.2831217,34.0204415
943,-118.28183909999998,34.019853399999995
944,-118.28154939999999,34.0196726
945,-118.28103999999999,34.0204
946,-118.28104479999999,34.0204034
947,-118.28097,34.02037
948,-118.28088999999999,34.02033
949,-118.28085,34.0204
950,-118.28079,34.02037
951,-118.28078000000001,34.02036
952,-118.28048999999999,34.02023
953,-118.2801,34.02006
954,-118.27976000000001,34.019909999999996
955,-118.27975829999998,34.019910700000004
956,-118.2806135,34.02115560000001
957,-118.28106000000001,34.02045
958,-118.2810618,34.020451200000004
959,-118.28106170000001,34.0204514
960,-118.28062,34.021159999999995
961,-118.28063,34.021159999999995
962,-118.28065,34.021159999999995
963,-118.28067,34.02117
964,-118.28068999999999,34.02118
965,-118.28071000000001,34.021190000000004
966,-118.28078000000001,34.021209999999996
967,-118.2806241,34.0211574
968,-118.28078470000001,34.02121079999999
969,-118.2806095,34.021161799999994
970,-118.28013,34.02192
971,-118.28012890000001,34.021915899999996
972,-118.28293000000001,34.02312
973,-118.2829314,34.023125
974,-118.2866471,34.0248082
975,-118.28811780000001,34.0253879
976,-118.2883462,34.0254148
977,-118.2890007,34.0183801
978,-118.288945269,34.018494313000005
979,-118.2886639,34.0189236
980,-118.28937514399999,34.0191766041
981,-118.28987179999999,34.019393799999996
982,-118.290111258,34.0195072665
983,-118.290498002,34.0196788127
984,-118.2907023,34.019760999999995
985,-118.290982,34.0198717
986,-118.2912489,34.0199907
987,-118.291491779,34.0208191978
988,-118.29004909999999,34.020445
989,-118.290091566,34.020377845
990,-118.2895685,34.021201
991,-118.2889013,34.020903600000004
992,-118.28859950000002,34.02077
993,-118.28849407,34.0207236299
994,-118.2883563,34.0206674
995,-118.28833817600001,34.0206602423
996,-118.28806563200001,34.0205468188
997,-118.287727233,34.020397958400004
998,-118.28761112299999,34.0203384451
999,-118.28752709999999,34.0202972
1000,-118.2872267,34.0201674
1001,-118.2868419,34.0200011
1002,-118.286617048,34.0203399462
1003,-118.28671115799999,34.0201981014
1004,-118.288480386,34.0191991702
1005,-118.2882156,34.0196344
1006,-118.2879597,34.020022
1007,-118.291439204,34.0220393659
1008,-118.291221531,34.021953630700004
1009,-118.2911345,34.0219181
1010,-118.290899065,34.0218064261
1011,-118.2907321,34.0220516
1012,-118.2907372,34.022148200000004
1013,-118.29072179999999,34.0222092
1014,-118.29070479299999,34.0222481344
1015,-118.2906229,34.022414700000006
1016,-118.290531926,34.0226044694
1017,-118.2904717,34.0226391
1018,-118.289873734,34.0223885319
1019,-118.289835557,34.0223714198
1020,-118.2901858,34.0216558
1021,-118.29044596600001,34.021733073
1022,-118.29061829999999,34.021950399999994
1023,-118.28879104200001,34.0224231739
1024,-118.28853641,34.0228257296
1025,-118.28807549999999,34.023550799999995
1026,-118.287784396,34.024019610799996
1027,-118.287600328,34.0243112304
1028,-118.28720742899999,34.0241147269
1029,-118.28715531600001,34.0240916032
1030,-118.286619195,34.0238545494
1031,-118.2862669,34.0237008
1032,-118.285760042,34.0234807469
1033,-118.285238956,34.0232472924
1034,-118.28501900200001,34.023149564099995
1035,-118.2846556,34.0229881
1036,-118.284608,34.022968799999994
1037,-118.28443307799999,34.0228908038
1038,-118.28387430000001,34.0226476
1039,-118.28376829999999,34.0225984
1040,-118.2836382,34.0225404
1041,-118.28341161,34.0224414149
1042,-118.28323290000002,34.02235
1043,-118.2830952,34.0222995
1044,-118.28293023399999,34.0222280322
1045,-118.28282493,34.022181463
1046,-118.2823947,34.0219912
1047,-118.28219558299999,34.0219036436
1048,-118.28214650000001,34.021882299999994
1049,-118.2817648,34.021711100000005
1050,-118.28144259999999,34.0215667
1051,-118.28128447299999,34.0214978189
1052,-118.280929662,34.0213237609
1053,-118.280836457,34.0212779824
1054,-118.28733079,34.0246824839
1055,-118.287130097,34.0250157714
1056,-118.28713899200001,34.025071305
1057,-118.28344223100001,34.018507582
1058,-118.2834008,34.0186414
1059,-118.283208675,34.0189437687
1060,-118.2829854,34.0193002
1061,-118.28312820000001,34.01937589999999
1062,-118.28348670000001,34.019533
1063,-118.28372935,34.0196384237
1064,-118.28360990000002,34.0192895
